Table S7E. Region-level continuous HSF relative-score metrics for the revised comparison universe.								
								
Region ID	Region class	Chromosome	Start	End	Width (bp)	Maximum HSF relative PWM score	Mean top-five HSF relative PWM score	Median per-model maximum HSF score
BG_LTR_like_08846	Strict non-ONSEN TE background	Chr3	12381769	12383061	1293	0.908452927585686	0.895865229249634	0.826666366786981
BG_LTR_like_08847	Strict non-ONSEN TE background	Chr3	12394083	12395860	1778	1	0.96849417538642	0.86827501542606
BG_LTR_like_08848	Strict non-ONSEN TE background	Chr3	12395861	12396677	817	0.862893843122801	0.822560786526552	0.797383245030425
BG_LTR_like_08849	Strict non-ONSEN TE background	Chr3	12403743	12404909	1167	0.892351665316562	0.882086049474195	0.827321622148639
BG_LTR_like_08850	Strict non-ONSEN TE background	Chr3	12427712	12428854	1143	0.893568083433106	0.88853988640988	0.856446853250164
BG_LTR_like_08851	Strict non-ONSEN TE background	Chr3	12460395	12461629	1235	0.997057323853935	0.976940935512123	0.859713621722742
BG_LTR_like_08852	Strict non-ONSEN TE background	Chr3	12473541	12474001	461	0.908452927585686	0.893120600028612	0.853737459352216
BG_LTR_like_08857	Strict non-ONSEN TE background	Chr3	12513641	12514125	485	0.908452927585686	0.894078806109217	0.849061787823641
BG_LTR_like_08860	Strict non-ONSEN TE background	Chr3	12514151	12515144	994	1	0.930293394976821	0.876329541485359
BG_LTR_like_08861	Strict non-ONSEN TE background	Chr3	12515145	12516314	1170	0.92333762544263	0.890169085250025	0.846787615315902
BG_LTR_like_08862	Strict non-ONSEN TE background	Chr3	12523604	12524094	491	0.889299677309481	0.867740191857187	0.818604305274876
BG_LTR_like_08863	Strict non-ONSEN TE background	Chr3	12524113	12524333	221	0.872425788611261	0.84553545224726	0.805839585299873
BG_LTR_like_08864	Strict non-ONSEN TE background	Chr3	12524363	12524574	212	0.863116792519472	0.842577662548002	0.820326329903481
BG_LTR_like_08865	Strict non-ONSEN TE background	Chr3	12524883	12526171	1289	0.897933220272539	0.892799942712132	0.878723034550832
BG_LTR_like_08873	Strict non-ONSEN TE background	Chr3	12531539	12531888	350	0.876197298676884	0.825489597122399	0.798292161413543
BG_LTR_like_08876	Strict non-ONSEN TE background	Chr3	12539771	12540250	480	0.819168218324121	0.810300969229508	0.797169000616268
BG_LTR_like_08877	Strict non-ONSEN TE background	Chr3	12546646	12547792	1147	0.963392514562758	0.946466771519071	0.907805600329923
BG_LTR_like_08882	Strict non-ONSEN TE background	Chr3	12572115	12572376	262	0.804777033100588	0.792156385260468	0.737689680284931
BG_LTR_like_08885	Strict non-ONSEN TE background	Chr3	12575634	12576554	921	1	0.976652492753641	0.925708008766284
BG_LTR_like_08886	Strict non-ONSEN TE background	Chr3	12581068	12582803	1736	0.923633119535993	0.906541515803542	0.865290791408251
BG_LTR_like_08887	Strict non-ONSEN TE background	Chr3	12607223	12608295	1073	1	0.95952731016157	0.884357042375791
BG_LTR_like_08890	Strict non-ONSEN TE background	Chr3	12636091	12637255	1165	0.997057323853935	0.978929116457597	0.902030081090261
BG_LTR_like_08891	Strict non-ONSEN TE background	Chr3	12643211	12644346	1136	1	0.947822707130634	0.912453020159011
BG_LTR_like_08893	Strict non-ONSEN TE background	Chr3	12673667	12674386	720	0.892242353455546	0.886340919100325	0.793414707637126
BG_LTR_like_08894	Strict non-ONSEN TE background	Chr3	12674733	12675672	940	0.892242353455546	0.883479637762773	0.845481298627336
BG_LTR_like_08897	Strict non-ONSEN TE background	Chr3	12695929	12696191	263	0.815092165951027	0.782619244115457	0.737106931668209
BG_LTR_like_08898	Strict non-ONSEN TE background	Chr3	12696669	12697027	359	0.894301347793422	0.875007598917753	0.818604305274876
BG_LTR_like_08899	Strict non-ONSEN TE background	Chr3	12697160	12697394	235	0.900777705854913	0.895695214114032	0.868183109128096
BG_LTR_like_08900	Strict non-ONSEN TE background	Chr3	12697395	12697874	480	0.908112750225227	0.880499378989176	0.830947966927472
BG_LTR_like_08901	Strict non-ONSEN TE background	Chr3	12698337	12699440	1104	0.925362625658487	0.899873323984502	0.864401848153462
BG_LTR_like_08902	Strict non-ONSEN TE background	Chr3	12699993	12700484	492	0.892351665316562	0.868281931607555	0.799942183935311
BG_LTR_like_08903	Strict non-ONSEN TE background	Chr3	12701513	12701728	216	0.83056406143615	0.814126884303017	0.726462144185442
BG_LTR_like_08904	Strict non-ONSEN TE background	Chr3	12701729	12702776	1048	0.911771277108941	0.879541654550092	0.834823723011785
BG_LTR_like_08905	Strict non-ONSEN TE background	Chr3	12703375	12703834	460	0.947729284558774	0.909625321816967	0.794517208260109
BG_LTR_like_08906	Strict non-ONSEN TE background	Chr3	12703835	12704086	252	0.889299677309481	0.875129545907	0.838485596292553
BG_LTR_like_08907	Strict non-ONSEN TE background	Chr3	12704087	12705151	1065	0.911395603731751	0.906894923463104	0.874302013514245
BG_LTR_like_08908	Strict non-ONSEN TE background	Chr3	12708554	12709039	486	0.925362625658487	0.908406923402642	0.856580857212136
BG_LTR_like_08909	Strict non-ONSEN TE background	Chr3	12709121	12710179	1059	0.867920776853448	0.850447669321815	0.811238870630675
BG_LTR_like_08910	Strict non-ONSEN TE background	Chr3	12710493	12710796	304	0.83997163801432	0.811596764255587	0.780596034678966
BG_LTR_like_08911	Strict non-ONSEN TE background	Chr3	12710853	12711711	859	1	0.953718201470868	0.877878130788396
BG_LTR_like_08912	Strict non-ONSEN TE background	Chr3	12711712	12713629	1918	0.947729284558774	0.918614453051912	0.877947871128987
BG_LTR_like_08915	Strict non-ONSEN TE background	Chr3	12713632	12714051	420	0.882834776877376	0.866833315591907	0.81508237742241
BG_LTR_like_08916	Strict non-ONSEN TE background	Chr3	12714052	12714882	831	0.896820812983446	0.880071903175238	0.846875795285788
BG_LTR_like_08917	Strict non-ONSEN TE background	Chr3	12721976	12723758	1783	0.923633119535993	0.906454030596704	0.866315058951048
BG_LTR_like_08922	Strict non-ONSEN TE background	Chr3	12747272	12748444	1173	0.925362625658487	0.894850158795363	0.85636345555171
BG_LTR_like_08923	Strict non-ONSEN TE background	Chr3	12757510	12758955	1446	1	0.957575462703108	0.903083288193937
BG_LTR_like_08926	Strict non-ONSEN TE background	Chr3	12758956	12760033	1078	0.882834776877376	0.875139092342823	0.860957504536574
BG_LTR_like_08927	Strict non-ONSEN TE background	Chr3	12760289	12761147	859	0.920690443389928	0.907516796673624	0.853439496924707
BG_LTR_like_08930	Strict non-ONSEN TE background	Chr3	12761242	12762244	1003	0.988279621516139	0.976565296359189	0.940862432442288
BG_LTR_like_08931	Strict non-ONSEN TE background	Chr3	12766384	12766751	368	0.848120693188501	0.836990903746529	0.821716167463126
BG_LTR_like_08932	Strict non-ONSEN TE background	Chr3	12781276	12782461	1186	1	0.929188228300784	0.885280399444297
BG_LTR_like_08939	Strict non-ONSEN TE background	Chr3	12803911	12804796	886	0.90668083605892	0.870297865184559	0.829044171621197
BG_LTR_like_08944	Strict non-ONSEN TE background	Chr3	12827525	12828689	1165	0.947729284558774	0.907139279078611	0.859177931249839
BG_LTR_like_08945	Strict non-ONSEN TE background	Chr3	12828220	12828482	263	0.889607567092204	0.872818709850202	0.826679276041411
BG_LTR_like_08946	Strict non-ONSEN TE background	Chr3	12828694	12829594	901	0.925362625658487	0.915153202231653	0.893086438907201
BG_LTR_like_08947	Strict non-ONSEN TE background	Chr3	12830137	12830579	443	0.908112750225227	0.899723828757787	0.871801331087714
BG_LTR_like_08948	Strict non-ONSEN TE background	Chr3	12918700	12919529	830	0.934310940015733	0.921330163910694	0.910959088285696
BG_LTR_like_08949	Strict non-ONSEN TE background	Chr3	12932972	12933247	276	0.894990544126474	0.873065783493457	0.828590355650758
BG_LTR_like_08950	Strict non-ONSEN TE background	Chr3	12940614	12941691	1078	0.947729284558774	0.920064435937531	0.83949859484143
BG_LTR_like_08956	Strict non-ONSEN TE background	Chr3	13017963	13018691	729	0.878151443592002	0.867507733215302	0.828860201308902
BG_LTR_like_08957	Strict non-ONSEN TE background	Chr3	13018692	13019487	796	0.920690443389928	0.903067042412914	0.857831803833114
BG_LTR_like_08960	Strict non-ONSEN TE background	Chr3	13023458	13024576	1119	0.914982098538431	0.897054811148659	0.84500218225186
BG_LTR_like_08963	Strict non-ONSEN TE background	Chr3	13024579	13026505	1927	0.978131699864756	0.957327788344081	0.907178464423786
BG_LTR_like_08964	Strict non-ONSEN TE background	Chr3	13026616	13027856	1241	0.908452927585686	0.895679021073081	0.822365073668667
BG_LTR_like_08981	Strict non-ONSEN TE background	Chr3	13083778	13083990	213	0.882834776877376	0.845364536498753	0.791957198855374
BG_LTR_like_08982	Strict non-ONSEN TE background	Chr3	13108698	13108916	219	0.911395603731751	0.903151276513246	0.863114318110182
BG_LTR_like_08983	Strict non-ONSEN TE background	Chr3	13111145	13112158	1014	0.925362625658487	0.898791053856471	0.863566792932876
BG_LTR_like_08984	Strict non-ONSEN TE background	Chr3	13114047	13115561	1515	0.957552433785568	0.921542039164362	0.848725571589887
BG_LTR_like_08985	Strict non-ONSEN TE background	Chr3	13115562	13116259	698	0.997057323853935	0.982007842557315	0.861899838945032
BG_LTR_like_08986	Strict non-ONSEN TE background	Chr3	13124323	13124581	259	0.908452927585686	0.896393005011616	0.84308536654655
BG_LTR_like_09001	Strict non-ONSEN TE background	Chr3	13197533	13197758	226	0.860906988636661	0.857199074526397	0.826142577733192
BG_LTR_like_09002	Strict non-ONSEN TE background	Chr3	13213691	13213898	208	0.863116792519472	0.843052168056979	0.820326329903481
BG_LTR_like_09003	Strict non-ONSEN TE background	Chr3	13214201	13215350	1150	0.999007409629877	0.950213644126636	0.877356646257916
BG_LTR_like_09004	Strict non-ONSEN TE background	Chr3	13215875	13216316	442	0.908112750225227	0.899723828757787	0.871801331087714
BG_LTR_like_09005	Strict non-ONSEN TE background	Chr3	13253601	13255143	1543	0.957552433785568	0.935608104081971	0.90503866605558
BG_LTR_like_09006	Strict non-ONSEN TE background	Chr3	13255632	13256072	441	1	0.931865998991853	0.811370611885183
BG_LTR_like_09007	Strict non-ONSEN TE background	Chr3	13278842	13279492	651	0.925362625658487	0.900088235802994	0.853212002353772
BG_LTR_like_09008	Strict non-ONSEN TE background	Chr3	13280052	13280603	552	1	0.931865998991853	0.811370611885183
BG_LTR_like_09009	Strict non-ONSEN TE background	Chr3	13360418	13360773	356	1	0.95202352551639	0.865968700086403
BG_LTR_like_09010	Strict non-ONSEN TE background	Chr3	13364557	13365970	1414	0.892351665316562	0.888600189939912	0.854762051287508
BG_LTR_like_09011	Strict non-ONSEN TE background	Chr3	13378734	13380490	1757	0.923633119535993	0.891743042942162	0.860574246295065
BG_LTR_like_09014	Strict non-ONSEN TE background	Chr3	13397646	13398863	1218	0.907138672685193	0.888615686169869	0.847376576731295
BG_LTR_like_09015	Strict non-ONSEN TE background	Chr3	13403143	13405030	1888	0.923633119535993	0.907050647634513	0.852853646765258
BG_LTR_like_09016	Strict non-ONSEN TE background	Chr3	13403172	13404934	1763	0.923633119535993	0.907050647634513	0.852853646765258
BG_LTR_like_09019	Strict non-ONSEN TE background	Chr3	13421918	13423042	1125	0.999007409629877	0.953323202536531	0.915238236099837
BG_LTR_like_09020	Strict non-ONSEN TE background	Chr3	13426217	13428215	1999	1	0.960308888293734	0.868494567324954
BG_LTR_like_09021	Strict non-ONSEN TE background	Chr3	13426798	13428003	1206	1	0.960308888293734	0.868494567324954
BG_LTR_like_09022	Strict non-ONSEN TE background	Chr3	13428315	13428657	343	0.817935044749617	0.799825850552899	0.772071253858884
BG_LTR_like_09023	Strict non-ONSEN TE background	Chr3	13428658	13429764	1107	0.920815554278179	0.891771037490169	0.839464548144427
BG_LTR_like_09026	Strict non-ONSEN TE background	Chr3	13439670	13440045	376	0.923633119535993	0.893044720168894	0.794062712072664
BG_LTR_like_09029	Strict non-ONSEN TE background	Chr3	13515567	13515866	300	0.866711107894412	0.823158372847667	0.789142583962291
BG_LTR_like_09030	Strict non-ONSEN TE background	Chr3	13520089	13520489	401	0.812946842669819	0.789737244048464	0.751316116158029
BG_LTR_like_09031	Strict non-ONSEN TE background	Chr3	13524137	13524650	514	0.920690443389928	0.905234520570152	0.864439840312265
BG_LTR_like_09032	Strict non-ONSEN TE background	Chr3	13533052	13534165	1114	0.923633119535993	0.918615173499795	0.874252266031633
BG_LTR_like_09033	Strict non-ONSEN TE background	Chr3	13541508	13542313	806	0.925362625658487	0.904230316984258	0.859541389979066
BG_LTR_like_09034	Strict non-ONSEN TE background	Chr3	13549014	13549325	312	0.820750615270938	0.796697757205797	0.768227724277425
BG_LTR_like_09035	Strict non-ONSEN TE background	Chr3	13563319	13564344	1026	0.915576015418653	0.894720249556271	0.868482359109134
BG_LTR_like_09036	Strict non-ONSEN TE background	Chr3	13564345	13565843	1499	1	0.962056213761003	0.876552911229579
BG_LTR_like_09037	Strict non-ONSEN TE background	Chr3	13574211	13575397	1187	0.914915010825448	0.906126508493846	0.855516350876394
BG_LTR_like_09040	Strict non-ONSEN TE background	Chr3	13583554	13584134	581	0.923633119535993	0.903868383251977	0.854489631247314
BG_LTR_like_09041	Strict non-ONSEN TE background	Chr3	13585654	13586905	1252	0.923633119535993	0.895413477536453	0.848491813725703
BG_LTR_like_09042	Strict non-ONSEN TE background	Chr3	13602818	13603228	411	0.906780813378805	0.872806651309971	0.815451622660022
BG_LTR_like_09043	Strict non-ONSEN TE background	Chr3	13633259	13634513	1255	0.947729284558774	0.915401240295028	0.845055719736196
BG_LTR_like_09044	Strict non-ONSEN TE background	Chr3	13639957	13640314	358	0.848947365947246	0.835103688924141	0.82683286547386
BG_LTR_like_09047	Strict non-ONSEN TE background	Chr3	13657386	13657682	297	0.997057323853935	0.978680869833875	0.909249777387654
BG_LTR_like_09048	Strict non-ONSEN TE background	Chr3	13657685	13659434	1750	0.923633119535993	0.9137189503146	0.865290791408251
BG_LTR_like_09049	Strict non-ONSEN TE background	Chr3	13659436	13660050	615	0.911395603731751	0.885902250231956	0.846424933580789
BG_LTR_like_09050	Strict non-ONSEN TE background	Chr3	13674152	13674752	601	0.889299677309481	0.880249099246588	0.859861082275713
BG_LTR_like_09051	Strict non-ONSEN TE background	Chr3	13680458	13681807	1350	0.892242353455546	0.887406755695155	0.83944660580037
BG_LTR_like_09052	Strict non-ONSEN TE background	Chr3	13738094	13739443	1350	0.892242353455546	0.887406755695155	0.83944660580037
BG_LTR_like_09053	Strict non-ONSEN TE background	Chr3	13801246	13801715	470	0.847498591611461	0.816988631563964	0.790780937393859
BG_LTR_like_09054	Strict non-ONSEN TE background	Chr3	13823947	13825759	1813	1	0.952986676949808	0.92303355743638
BG_LTR_like_09055	Strict non-ONSEN TE background	Chr3	13834442	13834892	451	0.862768308928416	0.826269768968777	0.786849647710285
BG_LTR_like_09056	Strict non-ONSEN TE background	Chr3	13877564	13878027	464	0.997057323853935	0.9714141275829	0.840194153607918
BG_LTR_like_09057	Strict non-ONSEN TE background	Chr3	13882807	13883759	953	0.953230354341334	0.910215756308256	0.873794067182104
BG_LTR_like_09060	Strict non-ONSEN TE background	Chr3	13924473	13925095	623	0.905790190621108	0.866066988953548	0.831119914052071
BG_LTR_like_09061	Strict non-ONSEN TE background	Chr3	13929537	13930184	648	0.841891183714479	0.825934766076059	0.811872955433457
BG_LTR_like_09062	Strict non-ONSEN TE background	Chr3	13933809	13934345	537	0.856094249426994	0.837541770616248	0.801179024296876
BG_LTR_like_09063	Strict non-ONSEN TE background	Chr3	13934393	13935886	1494	0.925362625658487	0.900306273930829	0.864516231846917
BG_LTR_like_09064	Strict non-ONSEN TE background	Chr3	13943609	13944323	715	0.957552433785568	0.920409047134518	0.881849925441732
BG_LTR_like_09065	Strict non-ONSEN TE background	Chr3	13944324	13945162	839	0.923633119535993	0.900309874659548	0.86502786674708
BG_LTR_like_09066	Strict non-ONSEN TE background	Chr3	13945303	13946458	1156	0.997057323853935	0.982007842557315	0.90229728358854
BG_LTR_like_09067	Strict non-ONSEN TE background	Chr3	13965706	13966235	530	0.978131699864756	0.948513888189906	0.8905353020244
BG_LTR_like_09068	Strict non-ONSEN TE background	Chr3	13976576	13977521	946	0.92666792901038	0.901385851506589	0.878327804728766
BG_LTR_like_09069	Strict non-ONSEN TE background	Chr3	13978137	13978974	838	0.90490087573537	0.882565989305677	0.843655894998807
BG_LTR_like_09070	Strict non-ONSEN TE background	Chr3	13992692	13993512	821	0.935303530385856	0.919059864235925	0.903327021568654
BG_LTR_like_09071	Strict non-ONSEN TE background	Chr3	14002794	14004575	1782	0.941282604476996	0.915420006319762	0.895405053790227
BG_LTR_like_09072	Strict non-ONSEN TE background	Chr3	14014730	14015925	1196	0.882834776877376	0.875640144299066	0.811056466871784
BG_LTR_like_09073	Strict non-ONSEN TE background	Chr3	14019020	14019867	848	1	0.952232489415629	0.860387299673511
BG_LTR_like_09074	Strict non-ONSEN TE background	Chr3	14022763	14023463	701	0.900315803793535	0.848744934004231	0.806642883977073
BG_LTR_like_09075	Strict non-ONSEN TE background	Chr3	14023620	14025243	1624	0.947729284558774	0.931269636735555	0.86345068751463
BG_LTR_like_09076	Strict non-ONSEN TE background	Chr3	14025884	14026088	205	0.911395603731751	0.870895295952848	0.804422705792674
BG_LTR_like_09077	Strict non-ONSEN TE background	Chr3	14039625	14040006	382	0.861735438624472	0.843004118581841	0.827626951649691
BG_LTR_like_09080	Strict non-ONSEN TE background	Chr3	14076847	14077500	654	0.841711196022961	0.835355752971087	0.823553205205868
BG_LTR_like_09081	Strict non-ONSEN TE background	Chr3	14081520	14081963	444	0.862768308928416	0.822759132697428	0.792781613516051
BG_LTR_like_09082	Strict non-ONSEN TE background	Chr3	14098527	14100404	1878	0.892242353455546	0.887406755695155	0.828915209099076
BG_LTR_like_09083	Strict non-ONSEN TE background	Chr3	14114216	14115699	1484	0.957552433785568	0.920460705587499	0.850516670373942
BG_LTR_like_09084	Strict non-ONSEN TE background	Chr3	14117422	14117624	203	0.877148587339202	0.851591800281257	0.791950229866729
BG_LTR_like_09085	Strict non-ONSEN TE background	Chr3	14118216	14119439	1224	0.925362625658487	0.910805996169833	0.826688836725871
BG_LTR_like_09086	Strict non-ONSEN TE background	Chr3	14131690	14132041	352	0.925362625658487	0.906560011489542	0.87326132825551
BG_LTR_like_09087	Strict non-ONSEN TE background	Chr3	14138245	14139567	1323	0.957552433785568	0.920460705587499	0.850516670373942
BG_LTR_like_09088	Strict non-ONSEN TE background	Chr3	14140317	14141529	1213	0.925362625658487	0.910805996169833	0.826688836725871
BG_LTR_like_09091	Strict non-ONSEN TE background	Chr3	14159221	14159681	461	0.803074683157641	0.778857169468075	0.729065486815291
BG_LTR_like_09092	Strict non-ONSEN TE background	Chr3	14165713	14167036	1324	0.906780813378805	0.882722669027393	0.840470023301458
BG_LTR_like_09093	Strict non-ONSEN TE background	Chr3	14167162	14168770	1609	0.957552433785568	0.921621020919632	0.891242253233718
BG_LTR_like_09096	Strict non-ONSEN TE background	Chr3	14168912	14169865	954	0.957552433785568	0.927960927990158	0.907020134267458
BG_LTR_like_09097	Strict non-ONSEN TE background	Chr3	14169886	14170229	344	0.997057323853935	0.970316881071535	0.858788684755948
BG_LTR_like_09098	Strict non-ONSEN TE background	Chr3	14225156	14226651	1496	0.906780813378805	0.89781659321239	0.850045570839641
BG_LTR_like_09105	Strict non-ONSEN TE background	Chr3	14260361	14261508	1148	1	0.953718201470868	0.885420897923408
BG_LTR_like_09106	Strict non-ONSEN TE background	Chr3	14261689	14263320	1632	0.925362625658487	0.89392306232497	0.836399582736531
BG_LTR_like_09111	Strict non-ONSEN TE background	Chr3	14294414	14295696	1283	0.939524459644417	0.924067981188694	0.907805600329923
BG_LTR_like_09112	Strict non-ONSEN TE background	Chr3	14295720	14297040	1321	0.898646366790269	0.889878986234972	0.84605648146618
BG_LTR_like_09113	Strict non-ONSEN TE background	Chr3	14334966	14335303	338	0.855397577148345	0.836395868182335	0.816155703111696
BG_LTR_like_09114	Strict non-ONSEN TE background	Chr3	14336547	14336987	441	0.882834776877376	0.868415502479911	0.796142537787549
BG_LTR_like_09117	Strict non-ONSEN TE background	Chr3	14352843	14353591	749	0.862893843122801	0.829827093624892	0.802605305248789
BG_LTR_like_09118	Strict non-ONSEN TE background	Chr3	14353592	14355335	1744	0.957552433785568	0.936542540535683	0.90503866605558
BG_LTR_like_09119	Strict non-ONSEN TE background	Chr3	14362155	14362618	464	0.915952518386825	0.895507999152679	0.854224967967393
BG_LTR_like_09120	Strict non-ONSEN TE background	Chr3	14379638	14380048	411	0.892242353455546	0.866636708559385	0.82929122889023
BG_LTR_like_09121	Strict non-ONSEN TE background	Chr3	14388173	14389883	1711	0.941350690695093	0.895843009775594	0.874105850553591
BG_LTR_like_09124	Strict non-ONSEN TE background	Chr3	14395168	14395471	304	0.83997163801432	0.817073399142551	0.780596034678966
BG_LTR_like_09128	Strict non-ONSEN TE background	Chr3	14403947	14404848	902	0.903208981207187	0.897981900395277	0.8838203727788
BG_LTR_like_09129	Strict non-ONSEN TE background	Chr3	14406014	14406701	688	0.978131699864756	0.955366212979975	0.908835566356671
BG_LTR_like_09132	Strict non-ONSEN TE background	Chr3	14409644	14411463	1820	0.895061251649291	0.888559070563117	0.836254700860308
BG_LTR_like_09135	Strict non-ONSEN TE background	Chr3	14419638	14420107	470	0.859124888290525	0.838040423158586	0.796067554922277
BG_LTR_like_09136	Strict non-ONSEN TE background	Chr3	14425185	14425408	224	0.846915407889951	0.809447537959703	0.74124293587117
BG_LTR_like_09137	Strict non-ONSEN TE background	Chr3	14431523	14432354	832	0.905790190621108	0.892970226369469	0.842101824269685
BG_LTR_like_09140	Strict non-ONSEN TE background	Chr3	14436931	14437139	209	0.925362625658487	0.894403563032422	0.826124987619012
BG_LTR_like_09143	Strict non-ONSEN TE background	Chr3	14440168	14441460	1293	1	0.919320548443533	0.863971209353859
BG_LTR_like_09145	Strict non-ONSEN TE background	Chr3	14451361	14453088	1728	0.999007409629877	0.965203488254288	0.944500982906432
BG_LTR_like_09146	Strict non-ONSEN TE background	Chr3	14453089	14454316	1228	0.997057323853935	0.984546913292977	0.916553290621668
BG_LTR_like_09147	Strict non-ONSEN TE background	Chr3	14454597	14455808	1212	0.914982098538431	0.902393683420057	0.852471718683237
BG_LTR_like_09148	Strict non-ONSEN TE background	Chr3	14460547	14460935	389	0.8907174518802	0.880132173609605	0.854771235419196
BG_LTR_like_09149	Strict non-ONSEN TE background	Chr3	14461059	14461661	603	0.8907174518802	0.88182717515574	0.864186730160058
BG_LTR_like_09150	Strict non-ONSEN TE background	Chr3	14474027	14474686	660	0.999007409629877	0.960734836971016	0.932204792888556
BG_LTR_like_09151	Strict non-ONSEN TE background	Chr3	14476938	14478349	1412	0.963392514562758	0.944002099630432	0.921251985371349
BG_LTR_like_09152	Strict non-ONSEN TE background	Chr3	14483417	14483815	399	0.925362625658487	0.917449981648148	0.818418161429601
BG_LTR_like_09153	Strict non-ONSEN TE background	Chr3	14483820	14485375	1556	0.923633119535993	0.899381768477151	0.823124292224949
BG_LTR_like_09154	Strict non-ONSEN TE background	Chr3	14485379	14485988	610	0.840612347260976	0.837437727384125	0.820728168069092
BG_LTR_like_09155	Strict non-ONSEN TE background	Chr3	14488958	14490185	1228	0.892351665316562	0.882986398036401	0.838539056661115
BG_LTR_like_09156	Strict non-ONSEN TE background	Chr3	14495505	14497162	1658	0.997057323853935	0.976463264075344	0.877595042786372
BG_LTR_like_09159	Strict non-ONSEN TE background	Chr3	14514027	14514596	570	0.906780813378805	0.883769170570958	0.85790421321058
BG_LTR_like_09160	Strict non-ONSEN TE background	Chr3	14541775	14542039	265	0.908452927585686	0.886894614508613	0.788002606833656
BG_LTR_like_09161	Strict non-ONSEN TE background	Chr3	14542046	14543957	1912	1	0.956199836644404	0.917554451275785
BG_LTR_like_09162	Strict non-ONSEN TE background	Chr3	14544970	14545414	445	0.889299677309481	0.871154700639902	0.790653402414232
BG_LTR_like_09163	Strict non-ONSEN TE background	Chr3	14549334	14551093	1760	1	0.95014479361784	0.872305988604149
BG_LTR_like_09164	Strict non-ONSEN TE background	Chr3	14551094	14551780	687	0.925362625658487	0.903088727979888	0.825341215801696
BG_LTR_like_09165	Strict non-ONSEN TE background	Chr3	14556858	14558690	1833	0.997057323853935	0.972284671222985	0.884983294814776
BG_LTR_like_09168	Strict non-ONSEN TE background	Chr3	14583064	14583637	574	0.882549816981468	0.852472562969099	0.823824120137438
BG_LTR_like_09169	Strict non-ONSEN TE background	Chr3	14583638	14584085	448	0.863342624406677	0.855452873868865	0.817496139482429
BG_LTR_like_09170	Strict non-ONSEN TE background	Chr3	14610529	14611248	720	0.892783069051394	0.876553362681189	0.86033129874268
BG_LTR_like_09171	Strict non-ONSEN TE background	Chr3	14611249	14613046	1798	0.947729284558774	0.916961535854125	0.877050969015695
BG_LTR_like_09178	Strict non-ONSEN TE background	Chr3	14663067	14663359	293	0.867920776853448	0.846186283867291	0.801080341363113
BG_LTR_like_09179	Strict non-ONSEN TE background	Chr3	14678421	14679610	1190	0.997057323853935	0.982514481248692	0.90109616215384
BG_LTR_like_09180	Strict non-ONSEN TE background	Chr3	14685003	14685320	318	0.925362625658487	0.91518281937656	0.831509542981462
BG_LTR_like_09183	Strict non-ONSEN TE background	Chr3	14701787	14702333	547	0.925362625658487	0.916875316640213	0.844771698641023
BG_LTR_like_09184	Strict non-ONSEN TE background	Chr3	14702340	14703403	1064	0.925362625658487	0.9026770528952	0.860428010189752
BG_LTR_like_09185	Strict non-ONSEN TE background	Chr3	14711557	14712270	714	1	0.953718201470868	0.853389406108589
BG_LTR_like_09186	Strict non-ONSEN TE background	Chr3	14712271	14712480	210	0.892242353455546	0.848126377279976	0.739577420880411
BG_LTR_like_09187	Strict non-ONSEN TE background	Chr3	14713076	14714535	1460	0.950697160884448	0.927694647988616	0.880350191730559
BG_LTR_like_09188	Strict non-ONSEN TE background	Chr3	14749400	14750294	895	0.851610772039198	0.845383106212045	0.821721976144008
BG_LTR_like_09193	Strict non-ONSEN TE background	Chr3	14788099	14789519	1421	0.94429483225512	0.908709791641355	0.842655990012024
BG_LTR_like_09194	Strict non-ONSEN TE background	Chr3	14792381	14792699	319	0.911771277108941	0.886096697971008	0.844943910986217
BG_LTR_like_09195	Strict non-ONSEN TE background	Chr3	14793856	14795319	1464	0.920690443389928	0.908373642075934	0.829617142861656
BG_LTR_like_09200	Strict non-ONSEN TE background	Chr3	14808516	14808744	229	0.872556259205417	0.812517826307493	0.784423792463654
BG_LTR_like_09201	Strict non-ONSEN TE background	Chr3	14810296	14810501	206	0.804901883163667	0.795125104626724	0.766765702514798
BG_LTR_like_09202	Strict non-ONSEN TE background	Chr3	14812925	14813275	351	0.897933220272539	0.879561320197991	0.817910113545162
BG_LTR_like_09203	Strict non-ONSEN TE background	Chr3	14865365	14866189	825	0.905790190621108	0.891589438459656	0.844720393064058
BG_LTR_like_09204	Strict non-ONSEN TE background	Chr3	14888720	14889900	1181	0.893998317851311	0.879660163572598	0.848370610058882
BG_LTR_like_09207	Strict non-ONSEN TE background	Chr3	14899867	14900746	880	0.997057323853935	0.976940935512123	0.877756640343389
BG_LTR_like_09212	Strict non-ONSEN TE background	Chr3	14935437	14936238	802	0.882834776877376	0.855992106299738	0.821936706692489
BG_LTR_like_09213	Strict non-ONSEN TE background	Chr3	14965791	14967005	1215	0.947729284558774	0.930335200281844	0.864345895481134
BG_LTR_like_09214	Strict non-ONSEN TE background	Chr3	14983091	14983293	203	0.854876855721713	0.799504291496732	0.753274717190607
BG_LTR_like_09215	Strict non-ONSEN TE background	Chr3	14983697	14984905	1209	0.882549816981468	0.862700903556801	0.805868257886808
BG_LTR_like_09216	Strict non-ONSEN TE background	Chr3	14984906	14985205	300	0.950697160884448	0.927694647988616	0.880350191730559
